uid,did,type,area
ee2a6cfd1c9470607e4d6692ddb91a18,f913ce6fdf28bdc81b6c88fffceb44a9,W2A1,红外宝
09dd7b9385d5e85af59b6a1244cb196e,85980963961e1740963041ba2c0108f0,T4A6,烟雾传感器
2f7df414d6fa0a28064d67dfa83ed444,549bdc6faca7f9743124faf8b538f823,WZA3,网关
8273cd8482cc6527d64b3fa88fa10cea,efee9228f86df127d8ffe0c4e70af149,Z1A1,厨房
43c8e5156c67d15fb9351071709a1b19,8e752ee0d014916c9f2a94779092a3ca,Z4A3,三键开关
8273cd8482cc6527d64b3fa88fa10cea,d5e0c9fcd4e45d6459804eb4b932df9c,Z4A2,二键开关
8273cd8482cc6527d64b3fa88fa10cea,ed061f0840d05c931c1f913ea5f0a554,Z4A3,三键开关
2f7df414d6fa0a28064d67dfa83ed444,3058e82d5c836d57634ca5ed86340bb5,Z4A3,射灯
8273cd8482cc6527d64b3fa88fa10cea,dc1566e35380dcc02f15bc784c5dbbc8,Z1A1,电视
8273cd8482cc6527d64b3fa88fa10cea,9943d4ffb3cc4f3eb51958cfeadd2113,Z1A1,网络
8273cd8482cc6527d64b3fa88fa10cea,ee0644d145a2ca9bbedceaab0e25e01c,Z5A1,窗帘电机
526dbf5e75d5c39de86f196eaa66e496,0af779fb2a856372defe875dc09780b8,WZA3,网关
1be958f38f767d0f0990ef16843c7986,5e4a685c05ed9ac61633afeb1364bedd,S1Aj,二楼次卧2
72357e3903b922a1efd4e647a26a8a43,f1341c654f018b7d53d5cb320bd16fd0,Z4A3,客厅开关3
c8f8ddbab9b923b48d907be22a76a866,cb8c77f8342f4cc93bcf5a4a215f6f0f,Z7A4,门磁传感器
37a89f090232116d239c0a308ec41185,e105c08d0991d18a4821eb71d5f5c036,S1Aj,客厅三开
ceb170c001addfa8a9043a1dd12e93cc,7c3a8c8111aa0ab198bed559a1e4ce8a,S1Aj,客厅
51a53bf99189227a9cfaba326079d5a3,dec59ad6e64608fb2c651b9220eeb411,S4A4,次卧平开帘
51a53bf99189227a9cfaba326079d5a3,215eeb764e946bf1b927ddfd89e22767,S4A4,主卧平开帘
51a53bf99189227a9cfaba326079d5a3,ae25521ac77913a4ca9191b5241b019b,S4A4,大厅平开帘
5429abc684167728210bf36f73a62414,bd0fc32f8f791960becdcbc023dee62b,WZA1,Zigbee网关
ddf1c9877b8f8cdd5b6d96ed90b66f14,9b7ceeae01cb228c0bf0e3de05764c03,S4A4,平开帘
1f57216e384ca64fc805fc37c06488a1,6aef5b45d43e194da7c99bf956a8afb0,S4A4,主卧窗帘
8273cd8482cc6527d64b3fa88fa10cea,fd8ed352b71fe7450f5c7e91161417f8,WZA1,Zigbee网关
72357e3903b922a1efd4e647a26a8a43,22113c67d427ecf3837871f56ccc14a3,Z4A3,大门开关
898f2f89953194b143f70f1e1f9edc39,efe21fec41471c2635ffd0b1b7f419ce,S6A3,儿童房情景开关
898f2f89953194b143f70f1e1f9edc39,8881199ae3bb46952a8b507dd5d179e6,S6A3,衣帽间开关
c5873a224037b8cf80555cf0f2b4358b,212b6f049b481189da91af9acd2cbf96,WZA3,网关1
a1f61292ab9b727f97cc43544be44a74,33b451489194d218606ee55986a876ba,S6A3,主卧室开关
c8f8ddbab9b923b48d907be22a76a866,4570e852f1488a45dc58823e420a3217,Z6A2,人体红外
08904bcb211a71883bf5e836b9b0fcc5,564d6068335a356a1cc39b9620e9386f,S1Aj,三键开关
c54fa994cac27cc1dbd0dad280c348b5,3f5f0d3372d7b09bc8b233c6eacec99d,S1Aj,三键开关
61159fab69f2996b20c51991f646dc7d,e5cabd526a59c518b68c1d0933ff0fb5,Z4A3,茶室
485ad323c9e0bb77c6361e6adce05345,1922bb52c2d02dc0cb9d3afafff380bf,S1Aj,客厅开关
aef475edc533a21b53b35424f028b932,877773fd51a5864a0fce688e39d8ac68,S1Aj,客厅开关
c993e2db52c7d9bd1c084daf372fae38,08b946da7bd21b71d77c34be2b2d3458,WZA1,Zigbee网关
0f0ff1ece3a973e7a0375e882840ff59,e0e6d1d7ce65c48ebb0a631a0d771ed1,WZA3,网关
bb06efcc5279dc21f3a027ed7009ed1b,bb2a4ac214cfe3375e87790467cef119,Z4A3,卧室2开关
858bd542df28fe93d6a6915613c5b47f,531428ba98c5fab7f2d92d70eb3459a2,WZA3,网关
1f57216e384ca64fc805fc37c06488a1,ab650f649ad73db852f210efbfbe939a,S4A4,客厅纱帘
649a44ff46722ce63673c791904fa154,dafeef92c3364ea7112dfc8f9776feaa,WZA1,Zigbee网关
09dd7b9385d5e85af59b6a1244cb196e,3aa7ce952227d77575aa9fcbf011efc4,T3A4,可燃气体传感器
09dd7b9385d5e85af59b6a1244cb196e,86d8c415ae55d735d57b2221d170bdc2,T5A2,水浸传感器
1f57216e384ca64fc805fc37c06488a1,bdd2d524d431f11b3aa672ac64065705,S4A4,主卧纱帘
8876cb8b3ced6636c73f5169d47b51f7,a4494afa2ce084657ebb4b0d38b708b7,WZA3,网关
56b4ecb3613db199648963245e4b2a25,497583123db9e089aef6cb29daabf831,Z4A2,次卧双控北
ff52ebc704fef0b9495e7d268ca9cdb3,27065a747d5172c99b2428cdeb2d224a,Z4A1,儿童房衣柜灯
b416df91de4dc18f056e07cab6637459,cf28fbbf600d8598756be0f7f9e1d85a,Z5A1,客厅纱帘
d0c320fddf1d5bf951854bc084f1f264,981f90e8a4349fb87f643b6037331aa0,Z4A1,主卧双控
8a5d8de6502413269e7e21fc8a2d01a2,4c7635bba42e004a8c7952516b1e66af,Z4A2,儿童房1
6cac1c505c92b8c03b5f96dc13d73e69,a2bb77d5b86df90583c52f347ddde20d,S4A4,【客厅】纱帘
8a5d8de6502413269e7e21fc8a2d01a2,e9d1bd46ae22722194fc83c89fddd525,Z4A1,长辈房灯带
c8c812fca1dea4a25516762997b68a09,547766be9606209daaab05a5904be2d4,Z4A3,客厅筒灯
8a5d8de6502413269e7e21fc8a2d01a2,c28dabdd188a4856b0406ef600cfa140,Z4A3,大厅灯1
8a5d8de6502413269e7e21fc8a2d01a2,ac5976a2134eec01014236487b91ce71,Z4A1,儿童房大灯
d14f5e83f9c817af3dbd7cb23a565d26,6a1fcde86653d8b76b17efef95a02517,Z4A3,主卧三位
34e518c1efa86d49421251c23e74a1dd,82af86555a50196837df0a224e1cf001,S1Aj,客厅
00cf149c94bc3f1d8245831628441c58,2e28ab740e028c9c6d3e9f2f0ecefc9c,W2A3,红外宝
603b38e9b67a3d824f67db399939373f,5431b82e438af67cba284c8d50224409,Z4A2,一楼餐厅1
76c948cc97acd55d9153af297f23076b,ae74a6a7e550aca988156845540b751e,W2A3,主卧红外
603b38e9b67a3d824f67db399939373f,99ad3421e165cda1b39175accc7a9a3e,Z4A2,三楼房间1
603b38e9b67a3d824f67db399939373f,21cc3c0cf2dfaa41b7d9d1c5e64e45f2,Z4A1,一楼花园灯
c8c812fca1dea4a25516762997b68a09,4a3fb24d1ebf9a8baa38ae1c2c4e6f43,Z4A3,走廊开关
603b38e9b67a3d824f67db399939373f,20be604c70ba41b1e711d9a274ce377f,S4A4,三楼房间2布1
603b38e9b67a3d824f67db399939373f,f1361f83d210b856c7c1656618359a64,Z4A1,三楼房间2阳台灯
dbdd9c5291f734ed02512502adcc5a77,1af971cb17a855158297d94f49e975bd,S4A4,卧室窗帘
8a5d8de6502413269e7e21fc8a2d01a2,52aadbc9276ba42316f6452d84d671d7,Z4A3,主卧区域
603b38e9b67a3d824f67db399939373f,6573522e5a67d33a557ee240a4ab9368,S4A4,三楼房间2沙1
603b38e9b67a3d824f67db399939373f,5fbf8fe580961924b474b7f00a17d86e,S4A4,三楼房间2沙2
603b38e9b67a3d824f67db399939373f,46e75c788a17ece813f68d326e4c0d5d,S4A4,三楼房间2布2
61db076cdefe3f9abe13c36318a6fde5,214c42c8cdd555feaeedf3374589760e,Z6A2,红外1
adebeb299731ddcfb9c420ff5472bafb,8db537c9bd1da4fb315367acb242982a,W2A3,红外宝
ad453faabb362bc4af3294d378993a75,4f8b3052325f037495dcfc1a7ea93967,S1Aj,三键开关
603b38e9b67a3d824f67db399939373f,368c4d365dfb261c252bf0e1a90b2f4b,Z4A1,一楼过道筒灯
34e518c1efa86d49421251c23e74a1dd,28cbf1c782b25ed6c99b718c198e4043,S1Aj,餐厅
8fa8e483ce3709b2297fbbad8d65be49,79a6bf20d4fbfe11e7e223838e214625,S1Aj,客厅
603b38e9b67a3d824f67db399939373f,8e72ca51599623368b3ebab2c88c7b68,Z4A2,一楼客厅
603b38e9b67a3d824f67db399939373f,5931b1ee7a4f572f000a0e15d628d2a0,Z4A2,客厅柜台灯
acb4ab0b96235b5f7e0e7c8cae9a8708,348de1d51dddfd7a1c4ebc0cebf522fb,Z4A1,儿童房灯1
603b38e9b67a3d824f67db399939373f,c3e6b03a9ba622fbde5296605cb0eabf,S4A4,三楼房间1沙
72357e3903b922a1efd4e647a26a8a43,ed661593f0c0d11a1b951f3fc86f7f19,Z4A3,餐厅开关
acb4ab0b96235b5f7e0e7c8cae9a8708,408cf9a30ca0d8177be0dbe3d456d9b2,Z5A2,客厅窗帘
603b38e9b67a3d824f67db399939373f,184992a2e82d596fcab187d76866756e,S4A4,三楼房间1布
f9f7c81842ea506f122c7662ebde18de,b9d403c16f5d110f51e2f684b2abb068,W2A3,红外宝
acb4ab0b96235b5f7e0e7c8cae9a8708,eb3068f171b4dfbebd81f7e545ac0a51,Z5A2,客厅纱帘
bcf0780bccc1719ed61b9380352205db,1851df274db8f493a0babba8b084d477,Z4A2,二键开关
c8c812fca1dea4a25516762997b68a09,a3e4906811265a7b2f8acd496e33d428,Z4A3,客厅开关
f666b79292f79cdc42013068a8c36c6c,b847e6cbf12e98999f7fc3b74e2d0141,Z4A3,茶室灯
acb4ab0b96235b5f7e0e7c8cae9a8708,a200dc17fda241fa35b2f5e254d3c126,Z5A2,卧室纱帘
8a5d8de6502413269e7e21fc8a2d01a2,889714fe3ecc9102e5770a5c6a0daf15,Z4A3,茶室灯
603b38e9b67a3d824f67db399939373f,f415cb0d2c5b80efb50acf8d095476ce,WZA3,一楼智控主机
acb4ab0b96235b5f7e0e7c8cae9a8708,424a0acff224b0a1bb66c94e8792ccf5,Z5A2,卧室窗帘
603b38e9b67a3d824f67db399939373f,5ac7d51da23153b3e4de8624ba7ce947,Z4A2,一楼餐厅4
603b38e9b67a3d824f67db399939373f,cf5134d4dcc3f44632e2c737bcbf4996,Z4A2,一楼餐厅2
acb4ab0b96235b5f7e0e7c8cae9a8708,dfff8435fc373ae7e0f110101a6d389b,Z4A1,次卧灯
acb4ab0b96235b5f7e0e7c8cae9a8708,66baac4b586b3f9fbe478bd3ecf42652,Z4A1,次卧1
0985e88b14701da2f129afdceb420f40,ec418dd7f66ff02d1bd5e53f6266b44f,NaA1,门锁
30555cca2fcecfa80327100c6e6a9089,e959eee3ab2e5a912585e25391388b66,S4A4,大厅窗帘
1b4c9feb10f466a7c4239fd5ae39004a,6f97f060a4b20a6c3d7da4f8a65e14be,S4A4,平开帘
7a50d9235308cb7f4aabca4d73733082,f68352c68b18152cfe2901dd8e577f7c,WQA4,中卧
aee5ae48a2fe2cd0823593c72a3ad708,81e171decca5ff69226395ed2dd0ac66,Z7A4,门磁传感器
9674776322f3365affd106950cbbbd1f,4bbb1ae114d95ce769ef3f4d6cd38db4,S4A4,平开帘
603b38e9b67a3d824f67db399939373f,c4d87ad79026af58e57b77c2ea9331db,S4A4,窗帘二
9674776322f3365affd106950cbbbd1f,feb6c6bbd8ec7304c497724094a03a7d,Z7A4,门磁传感器
603b38e9b67a3d824f67db399939373f,7140df6a65f3a99f435f33046d2b9491,S4A4,窗帘一
acb4ab0b96235b5f7e0e7c8cae9a8708,52bdc34c90f90360cc0cad60cf19630c,Z4A4,客厅
8f2205bdc0b4206aec9e721d7375a67a,fd787b1587396d64b30a4d217a45d5cb,T4A6,烟雾传感器
acb4ab0b96235b5f7e0e7c8cae9a8708,fabca53cceeae666db6a7e75329d3142,Z4A3,钢琴区
603b38e9b67a3d824f67db399939373f,0fb4b230ec3666f1228dca3e29f29271,WZA3,三楼中控主机1
5c3c307ee5ca03250f27699b9e5d4d1e,7459a65ffae426f7af0acf1a44384d8e,W2A3,客厅空调
acb4ab0b96235b5f7e0e7c8cae9a8708,7cff137f1eb3cc85e732463966c97e0f,Z4A3,餐厅
603b38e9b67a3d824f67db399939373f,d24238cdc5c11d95469614454030fb65,WZA1,三楼楼梯
2501dcca9a1341878224a283a10175f6,63aa673029b7a24c1bd872493ad4e5f3,Z4A3,双控
acb4ab0b96235b5f7e0e7c8cae9a8708,87a1fce5d54e1471c2d58dc8d777bf2a,Z4A1,阳台灯
e4822294a0d92588b3f8d106276c4706,e52fecdb83b55f57d5854bc25dc9b409,WZA3,网关
285c251039f1d0bac231a459f7b4e7be,7ce17efcf88a1735c033b618f10e484a,Z4A3,餐厅
acb4ab0b96235b5f7e0e7c8cae9a8708,cc2f77136effbddd337d82b969a9c4e4,Z4A2,主卧
bab635e3ce0648099384a31d1c459090,8b0c82b30c9ff35a64b4ac883e292e9a,S4A3,纱帘
1f57216e384ca64fc805fc37c06488a1,5ebb2c1697a8306b6757fb1ff4d6f136,Z4A3,主卧门口
acb4ab0b96235b5f7e0e7c8cae9a8708,95269f43bae19d1132899f35daf8f4a4,Z4A2,主卧1
1f57216e384ca64fc805fc37c06488a1,1358bd29ef9a240dca5289c915c4716f,Z4A3,玄关2
67401df20c87c8a20ea42229d8f4447c,c6d4c877fec8a5c2d7e21b8799dfbdd0,W2A2,红外宝
7efa4ece3f473261ac8d51765cf3b245,85c03f70b86d383fb8d6361548e812cf,W2A2,二号空调
7efa4ece3f473261ac8d51765cf3b245,3c7704590e0b546205dcabf711b2c998,W2A2,一号空调
e4822294a0d92588b3f8d106276c4706,45cb5fd3e3450ecd41e23d90f11157de,S4A4,餐厅窗帘
603b38e9b67a3d824f67db399939373f,1e7b6e30c3494f9b9f3660ec02220680,Z4A1,电机房灯
e4822294a0d92588b3f8d106276c4706,b3ac9738a3b395c220267ac25a77bb17,S4A4,主卧窗帘
ed1d66aaa60ff43336621360af405ee2,59fe4954269a86de2fe7dd7380ab90ea,ZbA1,茶室窗户
7356f147507c213b7f9714bc09c5a44a,de843a7e2cc41d59fb39342819255b4b,S4A4,客厅窗帘
c3ebde86f460a4afadbe69d991a96765,6bff66a9fe1317f425fb1895c9a5abb4,S4A4,平开帘
603b38e9b67a3d824f67db399939373f,c9f501d3cfc7e4bc0149fffb1ca7ccf0,S4A4,餐厅沙帘
1f57216e384ca64fc805fc37c06488a1,76ac4226df87f5e8fa5dc7f03d7d3877,Z4A3,男孩房副控
3074807a3d2b9d51bc0123903498f6f8,f9164ee19438f3dddac5fc22c3f62011,WAA4,超级控制面板
603b38e9b67a3d824f67db399939373f,d08e0641ba8b7a29808d475039dd3ed1,S4A4,餐厅窗帘
8a0295bd8aa14703b02d28ddcab05f20,5ab9b6992804466b1f8f5834c2d01c06,Z4A1,厨房灯
d07d150a2e4d36573d27bc9afa1c2661,3ac44188f29572907185c361ad488632,Z1A1,西厨烤箱
1f57216e384ca64fc805fc37c06488a1,8fa911740daac6ae66447843db472020,Z4A3,客房门口
d07d150a2e4d36573d27bc9afa1c2661,2c7e04ae04c3a5bfb289a8bda0c7df48,Z1A1,西厨蒸箱
08fd2d08482defc1c2425a4257632d9e,399dc5cecbf2858b4998a63c8afa0465,Z4A3,餐厅灯
f48c4d50269392e12e13fb376c85ad05,f8a647525153eca4db459e57c6f3c9de,Z1A1,厨房1号插座
f48c4d50269392e12e13fb376c85ad05,e7f064463259acb06765439412c3a0f2,Z4A1,过道灯
f48c4d50269392e12e13fb376c85ad05,193228f40a92361fa928a900a81a29c3,Z1A1,厨房4号插座
f48c4d50269392e12e13fb376c85ad05,0b971eae3ee0f1e6208b701de3a6ee11,Z4A2,客厅
f48c4d50269392e12e13fb376c85ad05,471963481aa6ddb2a98d25d61ae9b9b3,Z1A1,厨房2号插座
f48c4d50269392e12e13fb376c85ad05,e290ab0e980ae6007ef7efdf92eba7f8,Z4A2,餐厅
f48c4d50269392e12e13fb376c85ad05,eb212c1aa07f6acf70594bdbf4840bdc,Z1A1,洗衣机插座
ce6808a402279dcbb27e903690c0eb66,b30413665f8ea9109b30c38ad5e57d3f,S1Aj,三键开关
f48c4d50269392e12e13fb376c85ad05,4385ded8831bfd1c7c3629ed3d3b316f,Z1A1,客厅插座3郝
f48c4d50269392e12e13fb376c85ad05,c884444a4bbcf9b73cf9d5184a3d9cca,Z4A2,阳台
dc35d5627129b2b3cf9d8648522c5af8,879e8d9e5f593c8e17d9cbad890d3f91,S1Aj,三键开关
603b38e9b67a3d824f67db399939373f,c346d0683de5a3a250cf569ad658fb1f,Z4A1,3-4楼壁灯
603b38e9b67a3d824f67db399939373f,2d4bbca11a6bd4568abcc1fbf75d53b3,Z4A1,三楼过道灯
603b38e9b67a3d824f67db399939373f,5b063fdecb652be045a5c4fd274c19bc,Z4A2,三楼房间1卫生间
f48c4d50269392e12e13fb376c85ad05,15d1678274a1840018eab3bce83a8d01,Z4A1,书柜灯
f48c4d50269392e12e13fb376c85ad05,1dd383dc78ffd062b1e1a99198435502,Z4A1,主卧大灯
f48c4d50269392e12e13fb376c85ad05,bd531aa5980cb3c60b9f2d08cdb9e52e,Z1A1,阳台插座
bb06efcc5279dc21f3a027ed7009ed1b,66cf2547a985e32c7e95fcb12e92cd65,Z4A2,卧室3开关
b17878f7b7b0a78ba955e85115da7f71,2287cb84e3be6abda10c561f1dd1b459,W2A3,客厅红外
bb06efcc5279dc21f3a027ed7009ed1b,b4f0664444f06d1eb331922630567da7,Z4A2,卧室3开关
f48c4d50269392e12e13fb376c85ad05,bd9d55f33fa112b912f5693746adc053,Z4A2,书房
846578fdfdce5a8c9113c96ca218bc8d,6df4c4cb31179162945cbb48131bc4d8,S1Aj,客厅
8fa8e483ce3709b2297fbbad8d65be49,28ed2c0c580340b2aa50b6076390a208,S1Aj,主卧
fcba94e9cf5421a0883d4f60da4b9a13,149103c3b709f4af5c4a1c150addc657,S1Aj,三键开关
bab635e3ce0648099384a31d1c459090,d65848ddad741fe3363a6aeb2595e004,S4A4,展厅窗帘
603b38e9b67a3d824f67db399939373f,cd9440fa810266e02b3860e1854301c8,Z4A2,四楼房间3
603b38e9b67a3d824f67db399939373f,3705a42adef9cb535f2897c3464983ac,WZA3,四楼智控主机
603b38e9b67a3d824f67db399939373f,5d9985e4be73ae8ec59e036882719574,Z4A1,四楼过道灯
603b38e9b67a3d824f67db399939373f,ae97674f75fb1b97b9bf4a5c88128b98,Z4A2,四楼房间1
ae4932ed8d9840cf6b699a6282b7609f,512afc9f8592d62deea3e509237b96f1,T5A2,水浸传感器
8a5d8de6502413269e7e21fc8a2d01a2,f84f87a72fe7e4e3852e711b0eb9eb66,Z4A1,入户过道筒灯
603b38e9b67a3d824f67db399939373f,4764792567a5b19963cd96b88501cc03,Z4A3,一楼客厅2
ae4932ed8d9840cf6b699a6282b7609f,61b22ccfdf6fb4fff4cb307740f21f34,Z6A2,人体红外
8a5d8de6502413269e7e21fc8a2d01a2,46537db8a9a6c34c1376cf9b739d8fb8,Z4A1,入户过道灯带
603b38e9b67a3d824f67db399939373f,d3270cbee4ba14c1fbef7ee8ba0b6c58,S4A4,四楼窗帘布
ae4932ed8d9840cf6b699a6282b7609f,6b3871c2e2d9dfe4dd4007de54eef416,Z8A2,温湿度传感器
8a5d8de6502413269e7e21fc8a2d01a2,b5a6d39201868ce049ec47d66d834daf,Z4A2,书房灯
603b38e9b67a3d824f67db399939373f,35f9cefd1bcd9954caef6842848b087b,Z4A2,四楼房间2
8a5d8de6502413269e7e21fc8a2d01a2,1f0a117f117ef6b29dee750d1508062f,WZA1,书房主机1
5d86a0dbb7b22a566b5d5b91ec6b3852,3fba3f5269b634a13d01c41b72262f92,Z4A3,书房2
06fcddd24224043bde72123f247476cf,00cf1da5ae6f27a1858476f31b23a213,Z4A3,餐厅灯
5d86a0dbb7b22a566b5d5b91ec6b3852,52fa91970fc94473b66ef8f291749883,Z4A1,次卧1
8cea76f472f56d557df98cc677a6c8e8,e97e294c0c4d0d97bb23e2e46eb03150,Z4A3,三键开关
ad453faabb362bc4af3294d378993a75,f4cec5d59fb9185745fa5f7d34817c00,S1Aj,三键开关
ce6808a402279dcbb27e903690c0eb66,dca89a0cfe8e308422adbf23da4cbb1d,Z1A1,插座
43f3b86d37a929ea528989183772011b,a847fdb828e848234b8e01778a3e34ef,Z4A1,总开
566a6f2cc34f62267018f86e25695aea,f8a02b3efe0f19c49d0aba189f0a4bba,S1Aj,灯4
5f08ac83771183b01a2006c1c8ee1720,f8964061d2c84da64cd083b845eddec1,WZA1,Zigbee网关
e551269b3c331eb312b428917bb53095,f416382577c4a7decd7b02e195d6996c,WZA1,地下室网关
dc35d5627129b2b3cf9d8648522c5af8,71b3f0dd830281411bb8efb1f79424bd,S1Aj,三键开关
1b35bc8c4517644935b7018a1cddceaf,f5a68c45eb155435eaafb0e2cfb20f69,W2A3,红外宝
ae4932ed8d9840cf6b699a6282b7609f,6fc7f6410fd5002c87cd6f847869360b,WZA3,网关
8a5d8de6502413269e7e21fc8a2d01a2,cf4de6f771da07d55c1ed6507b4b7110,Z4A3,入户灯
f666b79292f79cdc42013068a8c36c6c,d868defb8fb2afdf93d9134d8501a18f,Z4A3,走廊玄关灯
ae4932ed8d9840cf6b699a6282b7609f,cd2910dd6268348a4aeea633af51efed,Z4A3,三键开关
8a5d8de6502413269e7e21fc8a2d01a2,804f48d0704ba266860a27db00de175d,Z4A2,餐厅区域
ae4932ed8d9840cf6b699a6282b7609f,dd8a1356396b4831b75b30c59268ff68,Z7A4,门磁传感器
48246803330051c3117e9509220f68a2,1d4d51d1ea4ae6e94b851bc743f9c82d,Z4A3,三键开关
603b38e9b67a3d824f67db399939373f,a06ced2bd107ab2c20cae82f89b0ef0a,Z4A2,三楼房间1入门双控
48246803330051c3117e9509220f68a2,54419632596b2bb9fc1ec368b5fb8d58,Z4A2,店面开关
603b38e9b67a3d824f67db399939373f,8dc35d0c1191efb5a47d99b1106321b5,Z4A2,三楼房间2主灯
48246803330051c3117e9509220f68a2,5815892bc209557230eeb00ded24f9fa,Z5A1,窗帘电机
603b38e9b67a3d824f67db399939373f,be7f84b1b92dffdf6cec23fbce11f35b,Z4A2,三楼房间1
48246803330051c3117e9509220f68a2,579973ad9036c05e194cbf21b3f5bdbd,Z4A2,二键开关
603b38e9b67a3d824f67db399939373f,0cb1eb2aca2bccdef879a8c0544548da,Z4A1,2-3楼壁灯
b7038a0a2abaa52ec26be03720293152,54b5594d0b6316ff107cce6b7e6f8032,S4A4,餐厅窗帘
603b38e9b67a3d824f67db399939373f,9ec6e2eacde740d188d8201a06696299,Z4A1,三楼过道双控灯
efe7c7772c4760be7ad88a675621d253,8b3f2a10eca3a25bc442782364ea87ac,S4A4,平开帘
2b82df95f8b1010942c038c3fc0b85ac,6a9765b7633c0e6e12c652f5dd23b5af,Z7A4,门磁传感器
603b38e9b67a3d824f67db399939373f,2670ed52161cdb4f67350bb749f089c6,WZA3,三楼中控主机2
8a5d8de6502413269e7e21fc8a2d01a2,40ddbd320dbe715b16f2f155bad1f49d,Z4A1,主卧灯带
20326ba2f1269172510d3744cb24c94e,0d045e5edf6b6975371eaf3db8bb6437,WQA4,主卧情景开关
8a5d8de6502413269e7e21fc8a2d01a2,4fc8c8fea7797f03166239794090981a,Z4A1,儿童房双控大灯
e551269b3c331eb312b428917bb53095,c8c57c143c3144fe85fb5d609256e820,Z6A1,一上二红外
e551269b3c331eb312b428917bb53095,851f211a0366a4705a085e7cf37011aa,Z6A2,地下上
8a5d8de6502413269e7e21fc8a2d01a2,d69b364fd2d7ed42c266062086eeb6d9,Z4A1,阳台灯
8a5d8de6502413269e7e21fc8a2d01a2,c2e7707965b722e5ea576b8f5df56152,Z4A3,过道灯
ed1d66aaa60ff43336621360af405ee2,17950011932c54c65e2dc4ef9ed23662,S1Aj,展厅
deaac816598c56a57ec0b23103a28055,bbdae6d9d3862782791ed094021dfea0,S1Aj,直播-制作-裱画
603b38e9b67a3d824f67db399939373f,6a1f80569f5ffcbe0c445112e6a68b14,Z4A1,1-2楼楼梯灯
b2ca24721220b5ce77bb7f7ee0e57666,cc42c273cc309fc7f3096c5fe5fbe9c1,W2A3,红外宝
ae4932ed8d9840cf6b699a6282b7609f,c4bcad0e779f5a3c7188c17a5dfa3912,T4A4,烟雾传感(NB)
8a5d8de6502413269e7e21fc8a2d01a2,99b6cbf293f16df81eb7fd337ae6766e,Z4A2,主卧双控
603b38e9b67a3d824f67db399939373f,5425c5c3a5ec96809870280c7e6b07c8,S4A4,四楼窗帘沙
efe7c7772c4760be7ad88a675621d253,550aa001ae01ca3be7d4bf67c1206829,WZA3,网关
8a5d8de6502413269e7e21fc8a2d01a2,2906754290cf009ff800bfb6ba257d71,Z4A3,长辈房双控灯
603b38e9b67a3d824f67db399939373f,ef7522370541ea7406a9980cfc2b6e16,Z4A1,门口筒灯
8a5d8de6502413269e7e21fc8a2d01a2,bf543928ebdda0f4f2330249cea3dc11,Z4A1,儿童房双控二床灯
603b38e9b67a3d824f67db399939373f,745620a59b32e4be67ab4c1768ab0c5b,Z4A1,一楼门口灯
603b38e9b67a3d824f67db399939373f,63545b3222e9f251910a85f30d00b0e6,Z4A1,一楼后花园灯
3074807a3d2b9d51bc0123903498f6f8,a387f421d32393949b09471fbbd22c5d,Z7A4,主卧门磁
3074807a3d2b9d51bc0123903498f6f8,77d66167a8bd34376a715e953bd6af54,Z7A4,男孩房
3074807a3d2b9d51bc0123903498f6f8,7fd5e45ad4e38d7173efd95ad63fb7f0,Z7A4,女儿房门磁
ddee6154559665120efecf977b4c071c,af357b1091d5648a23e8f0dfb47701df,Z4A2,入户开关
c8c812fca1dea4a25516762997b68a09,054f705b91434cfbfda8219e5474991d,W2A3,红外宝
871ddd352cef8848bc7ea965e407a04e,408948d5ae8ec574b438271c26ca02ad,S1Aj,客厅灯
f275e9706a7ea028df1aae17cdd21dfc,c4068491aa586aae0f818beea395c819,Z4A3,餐厅
f275e9706a7ea028df1aae17cdd21dfc,be88f45fe61ae68d95905ae702378807,Z4A3,卫生间
24fa426605f0a2561232349220fef080,ae3531cf4dcb7081300ca070698c9952,WAA1,背景音乐
4dd9d764d4c7bb642006434d4ced6c54,c4fe0bbc10aa6d115914fcf4086c7723,Z4A3,展厅开关
f7d7359ac15af3de145ef4bb2e4865b7,2ea1f170c1c0cceae1f0ce6d0112ed7a,W2A3,红外宝
871ddd352cef8848bc7ea965e407a04e,add1fe75e0c13e1ab4639ad19d78bd45,S1Aj,餐厅
da974f8e85cc57bb53789ec80ff680f2,ed27da204faf6fc4eeb06efd2672a4a2,Z4A2,二键开关
f38d7a571dd057cac8466971d1b86dce,eb8e3b75f33eb0aa8fd422961328e983,WQA4,门口情景
6e9328f5719fa467a95a430615c92921,c54f217de8433eedff6662c81a52ab6f,WZA1,Zigbee网关
e8201bc502d1d1f38671f2f5143b3615,f4551e24bb3df7d810685d3b9ba90dca,Z4A3,大厅灯
922c619f115cea584c7082bf8dbaf9a8,27c5adf733a41270b8b9405557a9910f,S1Aj,三键开关
a7d248c71b238f0c1142afc4082cb5fe,3c4f79c05dc1453fbe7cc42a04a4ad21,Z4A3,主卧
fbf9b4a4d83d8cca928e3eb0ba3c99ff,923648792d49f3af81bb8543480609bd,Z4A3,三键开关
4ee8e9d6e36b3561efb42cc5e3b1d39e,dcfca4490b9785ac3c27da492df7298b,Z4A3,主卧2
f2f765f755734bf1e027373986af6a44,e8acc6a810bf34d147dff3408d03872d,Z5A2,客厅纱帘
